User ID,Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,Electricity_Bill,Water_Bill,Gas_Bill,Internet_Bill,Total_Utility_Cost,Followers,Posts,avg_sentiment_last_month,positive_post_ratio,negative_post_ratio,neutral_post_ratio,sentiment_volatility,Groceries,Entertainment,Healthcare,Transportation,Savings,Total_Expenditure,Risk
865,20,female,2,rent,quite rich,NA,2221,15,furniture/equipment,4951,385,900,1716,7952,6416,18,0.341464624,0.952815017,0.499958992,-0.452774009,0.78878467,6507,2642,667,3609,5207,18632,good
866,27,female,2,own,little,little,2389,18,radio/TV,3435,1498,1239,2055,8227,6569,175,0.120881262,0.326742542,0.73024919,-0.056991732,0.936463135,2719,5497,4575,5858,8502,27151,good
867,42,male,2,own,little,NA,3331,12,furniture/equipment,4376,1516,2082,1862,9836,9433,441,-0.778021062,0.354424949,0.619172735,0.026402316,0.284322168,7851,1320,729,5569,5666,21135,good
868,37,male,2,own,NA,NA,7409,36,business,626,610,1965,1056,4257,9015,453,-0.105888912,0.505634153,0.18663994,0.307725907,0.818198232,2147,5662,2016,3440,10684,23949,good
869,24,female,2,rent,little,little,652,12,furniture/equipment,3677,1442,2446,2324,9889,324,328,-0.079283458,0.941120813,0.025689645,0.033189543,0.764691448,6461,6053,3153,1664,2527,19858,good
870,40,female,2,own,quite rich,NA,7678,36,furniture/equipment,3556,1541,1930,973,8000,4308,223,0.729127219,0.876319433,0.284541386,-0.160860819,0.157415101,6829,5019,3066,1296,14932,31142,good
871,46,male,2,own,little,rich,1343,6,car,1103,726,995,1742,4566,6383,126,0.09329644,0.102567963,0.443033706,0.454398331,0.448500827,6100,1603,1271,5722,8497,23193,good
872,26,male,2,own,moderate,little,1382,24,business,3949,1737,2304,1010,9000,2148,395,-0.239198902,0.392730743,0.617105944,-0.009836688,0.354488911,9213,7453,2499,6782,13232,39179,good
873,24,female,2,own,NA,NA,874,15,domestic appliances,4646,413,680,1569,7308,6333,353,0.953600657,0.55337119,0.849959331,-0.40333052,0.374041382,6477,2715,1811,6948,14807,32758,good
874,29,male,1,own,little,little,3590,12,furniture/equipment,4033,1468,823,1585,7909,9865,81,-0.778558813,0.503132473,0.196245717,0.300621811,0.984652192,7147,1474,1094,3858,7597,21170,good
875,40,female,2,own,rich,moderate,1322,11,car,3867,1861,669,853,7250,1928,404,-0.154903143,0.193863068,0.12554979,0.680587142,0.678499672,7881,1088,629,5603,5262,20463,good
876,36,male,3,free,little,little,1940,18,radio/TV,3868,1971,553,2113,8505,2017,73,-0.91595065,0.858816771,0.963479947,-0.822296719,0.745908542,3954,5287,3510,6387,10036,29174,good
877,28,male,2,own,little,NA,3595,36,radio/TV,4297,602,2150,1983,9032,4334,214,0.479808242,0.676940783,0.108044559,0.215014658,0.978955874,5888,3738,3121,3443,8785,24975,good
878,27,male,3,free,little,little,1422,9,car,2292,1043,1061,1319,5715,7088,218,0.836153104,0.837908375,0.47849107,-0.316399445,0.439481604,7705,7578,3028,6777,2908,27996,bad
879,36,male,2,own,NA,NA,6742,30,radio/TV,3361,887,2367,1582,8197,2126,81,-0.439925341,0.858764279,0.585563729,-0.444328008,0.821656152,2317,1504,3571,1409,5939,14740,good
880,38,male,3,own,little,NA,7814,24,car,3976,1286,482,1496,7240,3844,286,0.716683354,0.748355854,0.541374421,-0.289730275,0.491077867,9289,5362,929,2031,2065,19676,good
881,48,male,2,free,NA,NA,9277,24,car,3917,644,1849,2294,8704,9193,283,-0.415563539,0.439210601,0.086032157,0.474757242,0.882580305,7843,4474,3555,2111,14733,32716,good
882,36,male,2,own,NA,moderate,2181,30,car,2145,1113,1698,824,5780,109,487,0.821540323,0.610546755,0.057026914,0.332426331,0.262591787,6156,7916,4236,1129,13966,33403,good
883,65,female,0,own,little,NA,1098,18,radio/TV,1705,1100,2731,2077,7613,360,329,0.507923807,0.160365406,0.105483427,0.734151166,0.952917559,4282,5400,2251,2493,3171,17597,good
884,43,male,2,own,little,moderate,4057,24,furniture/equipment,3530,1324,1379,1996,8229,6138,347,0.609813554,0.673645417,0.585587684,-0.259233101,0.296894538,6121,2220,3227,2761,1286,15615,bad
885,53,female,2,own,little,little,795,12,education,3372,1470,2620,1318,8780,9965,375,-0.963986889,0.179253256,0.544344888,0.276401857,0.393598456,9920,3848,3586,5624,11554,34532,bad
886,34,male,2,own,NA,moderate,2825,24,business,3572,1610,2059,944,8185,2319,104,0.925620714,0.693949591,0.233740792,0.072309617,0.780573011,9415,2034,535,4736,5959,22679,good
887,23,male,2,own,little,moderate,15672,48,business,2354,1977,1798,1547,7676,7141,175,0.453341984,0.229598161,0.637774142,0.132627697,0.454379627,3120,4864,2691,4626,10751,26052,bad
888,34,male,3,own,little,NA,6614,36,car,4521,1376,1032,1149,8078,2160,41,-0.390497809,0.1175513,0.820067502,0.062381198,0.647390239,8415,2410,2796,1294,3474,18389,good
889,40,male,2,rent,NA,NA,7824,28,car,3208,1627,1931,1629,8395,5387,20,0.65878933,0.16528449,0.04157896,0.79313655,0.500116151,3600,1912,1164,1877,3540,12093,good
890,43,male,3,own,little,little,2442,27,business,4002,1392,1186,1970,8550,1719,310,-0.436957603,0.001992135,0.498129944,0.499877921,0.768132943,2046,3060,1334,1501,2913,10854,good
891,46,male,2,own,little,NA,1829,15,radio/TV,1832,660,797,1219,4508,8612,226,0.745507679,0.718739618,0.689310412,-0.40805003,0.305498127,4886,4737,3228,3254,14020,30125,good
892,38,male,1,own,little,little,2171,12,car,701,1925,1543,1864,6033,1442,298,-0.774839219,0.732401049,0.252311927,0.015287024,0.152612189,8716,5658,3282,3585,10752,31993,good
893,34,male,2,own,little,moderate,5800,36,car,4007,1543,1333,1061,7944,2932,111,0.407371955,0.51493335,0.307770905,0.177295745,0.369936458,8715,1909,3007,2799,2461,18891,good
894,29,male,2,own,NA,NA,1169,18,radio/TV,4712,1309,1860,707,8588,2924,434,0.081396953,0.161362801,0.613637903,0.224999296,0.526877798,5062,4221,2106,2354,3098,16841,good
895,31,male,3,own,NA,NA,8947,36,car,1074,1003,2252,1177,5506,2094,401,-0.80693106,0.083554338,0.897935293,0.018510369,0.251218047,2292,7802,1891,3727,1198,16910,good
896,28,female,3,rent,little,little,2606,21,radio/TV,1036,874,2912,2075,6897,3590,276,-0.516212343,0.019128966,0.80992442,0.170946613,0.419317561,8604,2677,1146,6845,14444,33716,good
897,35,female,2,own,rich,NA,1592,12,furniture/equipment,2125,1908,685,1194,5912,9410,223,-0.975191927,0.165748177,0.583130219,0.251121604,0.459984716,8235,3571,793,1999,7278,21876,good
898,33,female,1,rent,NA,NA,2186,15,furniture/equipment,2622,1484,664,2329,7099,8084,188,-0.062464069,0.890855535,0.730221718,-0.621077253,0.151652659,8725,4805,3856,6507,8722,32615,good
899,42,male,2,own,little,little,4153,18,furniture/equipment,885,1412,2767,1532,6596,1704,97,-0.397469478,0.241536842,0.36482247,0.393640688,0.624976523,2549,7426,1210,3726,2644,17555,bad
900,43,male,2,rent,little,little,2625,16,car,3781,987,2536,2150,9454,335,50,0.196714969,0.354271327,0.640965528,0.004763145,0.895909085,6087,6916,1511,5607,5153,25274,bad
901,44,male,2,own,NA,NA,3485,20,car,974,1080,2077,1762,5893,2008,410,-0.405524385,0.105345484,0.466181591,0.428472924,0.236568622,4786,5998,4776,5628,7805,28993,good
902,42,male,2,free,NA,NA,10477,36,car,917,884,1626,1292,4719,8667,85,-0.400161777,0.222361305,0.189936136,0.587702559,0.638027212,5205,4778,2875,5157,14175,32190,good
903,40,male,2,rent,NA,NA,1386,15,radio/TV,4100,888,1220,886,7094,3630,386,0.486386397,0.519224571,0.701738274,-0.220962845,0.698265284,4565,2431,3682,6860,11200,28738,good
904,36,male,3,own,little,NA,1278,24,radio/TV,1454,1482,2162,2319,7417,5356,55,-0.903714328,0.607752683,0.556464637,-0.16421732,0.477401212,3642,1424,775,6960,2296,15097,good
905,20,male,3,rent,little,little,1107,12,radio/TV,1705,788,2781,2323,7597,2735,169,0.80578999,0.245352314,0.358621582,0.396026104,0.730987829,5709,5225,774,6906,12241,30855,good
906,24,male,1,own,NA,little,3763,21,car,4620,1270,2669,1453,10012,8262,472,0.704527749,0.057732159,0.91133919,0.030928651,0.469658389,2026,4673,2670,3600,4231,17200,good
907,27,male,2,own,NA,moderate,3711,36,education,2490,1647,440,792,5369,9862,89,0.335609366,0.391032869,0.020934118,0.588033013,0.554173559,6712,1132,2400,4522,9832,24598,good
908,46,female,1,own,little,NA,3594,15,car,4072,1933,2131,785,8921,2660,319,0.18644314,0.234203371,0.315773151,0.450023478,0.10661774,3406,7181,1416,1225,5273,18501,good
909,33,female,1,own,NA,moderate,3195,9,car,4880,1704,467,1767,8818,5515,95,0.784604996,0.219553923,0.056881398,0.723564679,0.722548103,4114,3528,4097,5573,6788,24100,good
910,34,female,2,own,little,NA,4454,36,radio/TV,4658,1425,1387,836,8306,3491,101,-0.629339641,0.959862803,0.766527316,-0.726390119,0.695208411,9928,4517,4774,4459,10908,34586,good
911,25,female,1,own,little,moderate,4736,24,furniture/equipment,3213,793,2199,1120,7325,6051,157,-0.842061676,0.616300486,0.702107454,-0.31840794,0.13456079,9692,7216,4293,1251,6128,28580,bad
912,25,female,2,own,NA,moderate,2991,30,radio/TV,2703,1967,2961,773,8404,5568,170,-0.52097966,0.556878443,0.331352219,0.111769338,0.431425097,3520,4765,3236,4586,1084,17191,good
913,28,male,2,own,rich,NA,2142,11,business,3620,1937,2021,2271,9849,8107,211,0.589156557,0.415775104,0.675662902,-0.091438006,0.981128657,4378,6528,1810,4448,11049,28213,good
914,31,male,2,rent,little,little,3161,24,business,1466,318,2055,2336,6175,9164,433,-0.930659467,0.428944333,0.395937226,0.17511844,0.478662906,4280,6466,1874,6009,6141,24770,bad
915,32,female,3,own,little,moderate,18424,48,vacation/others,3932,1777,1678,2235,9622,9544,425,0.16561367,0.540905004,0.756253791,-0.297158795,0.551750865,6489,1921,518,6895,12437,28260,bad
916,32,male,2,own,moderate,NA,2848,10,car,1188,1805,1094,1879,5966,6513,251,0.990875032,0.696429807,0.454183663,-0.15061347,0.918937142,7325,7027,971,6492,1799,23614,good
917,68,male,3,own,little,little,14896,6,car,4743,1917,2924,1978,11562,7041,362,0.711392188,0.702146096,0.412279728,-0.114425824,0.745535688,4205,3053,1497,2910,7652,19317,bad
918,33,male,2,own,moderate,little,2359,24,furniture/equipment,4201,696,1485,870,7252,9606,11,0.042891378,0.171693908,0.934729915,-0.106423823,0.623863118,4946,6895,3081,4020,11245,30187,bad
919,39,male,3,rent,little,little,3345,24,furniture/equipment,841,1300,2879,2451,7471,4920,234,-0.872718181,0.500112752,0.2508791,0.249008148,0.818024213,8255,6614,3040,6136,7972,32017,bad
920,28,female,2,own,little,NA,1817,18,furniture/equipment,2224,1602,2093,869,6788,2998,298,0.662747029,0.411958095,0.12044734,0.467594565,0.87792964,2822,7603,1960,2811,11481,26677,good
921,37,male,3,own,quite rich,NA,12749,48,radio/TV,4922,1150,2715,2487,11274,7646,242,0.197957016,0.870526966,0.584543113,-0.45507008,0.511199265,5653,3349,4945,2439,11380,27766,good
922,22,female,2,rent,little,little,1366,9,radio/TV,2292,1688,1458,1571,7009,177,470,-0.770134006,0.631418921,0.969321812,-0.600740734,0.527597528,6771,2570,2079,6334,2851,20605,bad
923,30,male,2,rent,little,moderate,2002,12,car,2259,1654,1178,1021,6112,7677,423,-0.81228543,0.532504066,0.377839214,0.08965672,0.447445842,4666,3253,1529,5068,7887,22403,good
924,55,male,2,own,little,little,6872,24,furniture/equipment,3712,1964,893,2290,8859,4327,426,0.819253639,0.115394642,0.062036764,0.822568594,0.970035526,4529,2626,2068,2174,10871,22268,bad
925,46,male,2,own,little,little,697,12,car,1489,1667,1985,1155,6296,700,86,0.338400526,0.605637889,0.339305267,0.055056843,0.727449629,4019,6224,2022,3960,14969,31194,bad
926,21,female,2,rent,little,little,1049,18,furniture/equipment,2762,1121,1892,1643,7418,1165,125,0.658573599,0.117203906,0.505931654,0.37686444,0.17490076,9614,6773,1793,5802,5983,29965,good
927,39,male,2,free,little,little,10297,48,car,2982,754,2190,2326,8252,2236,163,0.757957801,0.337206576,0.161923007,0.500870418,0.876663661,2810,4495,2851,3192,1888,15236,bad
928,58,male,2,own,NA,NA,1867,30,radio/TV,1451,1924,1060,1489,5924,9610,415,0.143544704,0.142841965,0.658102218,0.199055817,0.532503947,5521,4737,2392,1777,7415,21842,good
929,43,male,1,own,little,little,1344,12,car,1222,1024,1748,1312,5306,7043,112,0.034892704,0.692073647,0.997749389,-0.689823036,0.161878516,5989,1246,2770,5458,14910,30373,good
930,24,male,1,own,little,little,1747,24,furniture/equipment,3889,1978,1727,1878,9472,7904,203,-0.139145179,0.206252114,0.451739476,0.34200841,0.59474553,6598,4765,1209,5592,6701,24865,good
931,22,female,2,own,little,moderate,1670,9,radio/TV,2579,1388,1699,1588,7254,6665,175,-0.366106824,0.391859373,0.354728557,0.25341207,0.475447851,9113,6427,2386,6811,13897,38634,bad
932,30,male,2,own,little,NA,1224,9,car,3217,1399,2386,1048,8050,6084,368,-0.130808078,0.895674778,0.400704167,-0.296378944,0.889974464,8862,6377,2584,6002,14612,38437,good
933,42,male,2,own,quite rich,NA,522,12,radio/TV,2832,1010,2444,2174,8460,5242,99,0.547759311,0.204316383,0.115146178,0.680537438,0.283595143,6484,6049,4777,5953,7680,30943,good
934,23,female,2,own,little,little,1498,12,radio/TV,3876,442,2328,2376,9022,4770,183,0.203846862,0.507805064,0.883273601,-0.391078665,0.843818149,5545,1227,1288,5386,13605,27051,good
935,30,male,3,own,moderate,moderate,1919,30,radio/TV,2000,1216,1747,1896,6859,2290,131,0.78504658,0.419271661,0.414825656,0.165902683,0.601919822,6028,7938,2631,6858,4071,27526,bad
936,28,female,1,own,little,rich,745,9,radio/TV,785,1127,1458,709,4079,9284,152,-0.113239971,0.018124041,0.387274411,0.594601548,0.149149273,4546,6573,4030,1838,12420,29407,bad
937,30,male,3,rent,little,moderate,2063,6,radio/TV,3995,904,1376,1439,7714,2812,491,0.214179157,0.792758114,0.659690273,-0.452448387,0.974660771,8573,6103,3003,4273,14907,36859,good
938,42,male,2,free,little,moderate,6288,60,education,2565,1796,881,1988,7230,2292,115,0.262615106,0.069045906,0.442033421,0.488920673,0.56135372,6392,5892,2304,3273,12367,30228,bad
939,46,male,3,own,NA,NA,6842,24,car,1268,1740,1127,2161,6296,1348,384,0.183394325,0.474255021,0.648233469,-0.12248849,0.361789169,2463,6652,4335,1616,3541,18607,good
940,45,male,3,own,NA,NA,3527,12,car,3557,604,2927,2483,9571,4133,437,0.405267546,0.560678295,0.06144629,0.377875415,0.522466158,8442,1193,4193,3800,5851,23479,good
941,31,male,1,own,little,NA,1546,10,car,4789,1035,1431,1970,9225,2097,314,-0.525133063,0.628426457,0.813723344,-0.4421498,0.872072005,5128,7278,3568,3371,14547,33892,good
942,31,male,2,own,NA,NA,929,24,furniture/equipment,2661,1820,742,1366,6589,3787,369,0.024727555,0.688631629,0.940503953,-0.629135582,0.374412812,4497,3130,4263,1717,2461,16068,good
943,42,male,1,own,little,NA,1455,4,car,3793,590,1847,1245,7475,4118,468,-0.791550394,0.253272384,0.648765386,0.09796223,0.273408757,8399,7210,2087,3784,4747,26227,good
944,46,female,2,rent,little,little,1845,15,furniture/equipment,1446,401,2779,2222,6848,2070,326,-0.230977345,0.009978777,0.954565929,0.035455294,0.216164122,5170,3919,3370,6272,8184,26915,good
945,30,female,2,own,quite rich,moderate,8358,48,car,3835,1590,2885,828,9138,8489,460,-0.024665863,0.723443662,0.151432314,0.125124023,0.368073459,8028,2930,2243,3320,9569,26090,good
946,30,male,2,free,quite rich,little,3349,24,furniture/equipment,4650,1166,2621,2395,10832,5865,132,0.304448519,0.535656599,0.477416189,-0.013072789,0.802043278,6306,5112,2913,5182,1707,21220,bad
947,38,male,3,own,NA,NA,2859,12,car,1981,1267,926,1300,5474,1302,399,0.901062105,0.836117703,0.601806734,-0.437924437,0.524463729,8146,4605,3979,1601,10691,29022,good
948,43,male,1,own,little,NA,1533,18,furniture/equipment,2401,1945,2296,1304,7946,8235,18,0.201302133,0.821388363,0.581736647,-0.40312501,0.304733443,9537,4363,1468,1510,7567,24445,bad
949,31,male,2,own,moderate,NA,3621,24,radio/TV,3951,1273,1058,1026,7308,5667,271,0.487187832,0.843326168,0.401461779,-0.244787947,0.2495665,2623,1103,1885,1751,9583,16945,bad
950,40,male,0,own,little,moderate,3590,18,business,4564,1141,2473,2476,10654,7767,82,0.012532119,0.48509466,0.338084409,0.176820931,0.399456529,9695,2794,3784,3203,7890,27366,good
951,24,male,2,own,little,little,2145,36,business,554,1261,1219,1679,4713,5842,368,0.268208063,0.333628396,0.126824023,0.539547582,0.945931936,2310,5557,4565,6384,14268,33084,bad
952,28,female,2,rent,quite rich,moderate,4113,24,car,2323,1241,805,1103,5472,5888,232,-0.858135568,0.791558203,0.391742451,-0.183300653,0.408724041,8596,5278,4129,4313,9110,31426,bad
953,26,female,3,own,little,NA,10974,36,furniture/equipment,3962,1326,2679,1328,9295,5508,425,-0.491216838,0.451294113,0.162660815,0.386045072,0.989311668,6520,2402,2348,4794,3839,19903,bad
954,29,female,2,own,little,little,1893,12,car,3579,384,2980,2329,9272,8769,50,-0.276293814,0.183442196,0.734365676,0.082192127,0.53670741,9480,7454,4649,3738,12018,37339,good
955,57,female,3,rent,rich,little,1231,24,radio/TV,1332,627,1973,2398,6330,9546,379,-0.05501329,0.85497402,0.208830935,-0.063804955,0.261247526,6336,5044,1994,3540,6024,22938,good
956,49,male,1,own,NA,rich,3656,30,radio/TV,4908,1115,2211,2334,10568,1022,213,-0.908702509,0.882559877,0.058565305,0.058874818,0.902026083,3986,5198,3124,1199,7503,21010,good
957,37,male,1,own,little,moderate,1154,9,radio/TV,3306,1773,904,2348,8331,519,273,-0.719951805,0.466309756,0.552366138,-0.018675894,0.514319836,2826,2633,1684,2392,7656,17191,good
958,45,male,1,own,little,little,4006,28,car,2990,753,578,2082,6403,2304,337,-0.446371384,0.075699727,0.595229733,0.32907054,0.738704209,2896,3694,1551,6143,13558,27842,bad
959,30,male,2,free,moderate,moderate,3069,24,furniture/equipment,827,928,531,2326,4612,1220,187,0.943065382,0.38782609,0.871913061,-0.259739151,0.985340425,7045,6715,4995,2069,5414,26238,good
960,30,male,2,rent,little,NA,1740,6,radio/TV,3810,1544,2246,1417,9017,1050,357,-0.337305986,0.803537659,0.576981612,-0.380519272,0.145157815,3983,2879,4514,5872,13560,30808,good
961,47,male,2,own,little,moderate,2353,21,car,3800,1477,1878,1740,8895,2436,327,-0.035917884,0.901774029,0.345480854,-0.247254882,0.187025104,6376,2563,3911,1931,8965,23746,good
962,29,male,2,own,NA,NA,3556,15,car,4175,964,2795,973,8907,5473,93,-0.607804575,0.203472742,0.803011882,-0.006484624,0.748411067,2478,6114,4516,1454,5386,19948,good
963,35,male,2,own,quite rich,NA,2397,24,radio/TV,3554,311,2987,1384,8236,2343,327,0.221560142,0.066973612,0.540278893,0.392747495,0.353642503,3995,3583,1991,6771,14864,31204,bad
964,22,male,1,own,little,moderate,454,6,repairs,2643,1456,1171,815,6085,2745,120,-0.438633569,0.877350453,0.079280285,0.043369262,0.265871257,3006,4869,912,2041,13387,24215,good
965,26,female,2,own,NA,moderate,1715,30,radio/TV,1811,603,1829,1560,5803,4712,260,-0.586014843,0.389404939,0.56585056,0.044744501,0.135425692,5032,1064,1012,2833,2361,12302,good
966,23,male,1,own,quite rich,moderate,2520,27,radio/TV,3691,1616,2523,1392,9222,1965,392,0.033145257,0.541760964,0.908018545,-0.44977951,0.119662041,7880,3282,795,1736,2509,16202,bad
967,54,female,3,rent,little,NA,3568,15,radio/TV,3038,1274,978,1814,7104,6128,16,-0.988988402,0.968065812,0.396312625,-0.364378438,0.797037043,5930,6768,3821,1919,9363,27801,good
968,29,male,2,rent,NA,NA,7166,42,radio/TV,4483,1623,1915,1805,9826,7426,468,-0.984671935,0.066564728,0.296325802,0.63710947,0.220990085,7374,1598,4468,2798,10819,27057,good
969,40,male,1,own,little,little,3939,11,car,664,1082,593,1023,3362,6471,93,-0.561862382,0.648318007,0.143469457,0.208212536,0.520948554,6423,2807,4794,4373,9401,27798,good
970,22,male,2,own,moderate,moderate,1514,15,repairs,4777,342,2407,1660,9186,6459,217,-0.926557275,0.074105423,0.151445522,0.774449055,0.645307134,6216,4871,4158,5516,8171,28932,good
971,43,male,1,own,little,NA,7393,24,car,1322,1243,1585,813,4963,7963,397,-0.783948492,0.375468928,0.432771484,0.191759587,0.485516621,9341,6178,1709,4998,2795,25021,good
972,29,female,0,rent,little,little,1193,24,car,1443,642,2794,2492,7371,3328,399,-0.322278701,0.803814545,0.595679824,-0.399494369,0.124395987,2203,5958,3821,5969,2853,20804,bad
973,36,male,2,rent,little,little,7297,60,business,4925,1649,1784,1781,10139,3819,323,0.605171359,0.433472233,0.080615405,0.485912362,0.805151352,6693,7669,4601,4523,14511,37997,bad
974,33,female,2,own,little,NA,2831,30,radio/TV,1274,797,2192,853,5116,2471,31,0.144097287,0.997182354,0.939568589,-0.936750943,0.109461902,4824,2201,1957,3060,10007,22049,good
975,57,female,1,own,quite rich,rich,1258,24,radio/TV,2698,663,1510,2127,6998,2991,419,0.025335452,0.559059285,0.755133617,-0.314192902,0.785700905,3981,2556,3747,3533,2734,16551,good
976,64,female,2,own,little,moderate,753,6,radio/TV,3656,1190,2661,2351,9858,3856,392,-0.413022354,0.321162153,0.586623918,0.092213929,0.903974044,4525,3179,2673,6115,5388,21880,good
977,42,male,2,own,NA,moderate,2427,18,business,4742,726,2336,1989,9793,4325,12,0.863507439,0.220111326,0.828438671,-0.048549997,0.489555929,5781,1778,4496,3073,10854,25982,good
978,47,male,1,own,little,NA,2538,24,car,4195,1304,1179,1014,7692,194,136,-0.205969918,0.350520534,0.080186757,0.569292709,0.581988226,9282,6528,4866,6699,1998,29373,bad
979,25,male,2,rent,moderate,moderate,1264,15,car,3952,320,661,2438,7371,2774,306,-0.825814466,0.372533274,0.476838878,0.150627849,0.529285053,4927,7415,1929,6089,5638,25998,bad
980,49,male,2,own,little,moderate,8386,30,furniture/equipment,1414,706,1129,1764,5013,6998,197,0.234133032,0.068713678,0.630093127,0.301193195,0.450287757,3519,7091,1115,6897,7438,26060,bad
981,33,male,3,rent,little,NA,4844,48,business,1808,918,682,804,4212,893,371,-0.772323213,0.369574199,0.828652906,-0.198227106,0.898682082,8925,7228,3063,2607,7544,29367,bad
982,28,female,3,own,moderate,rich,2923,21,car,4677,1314,1890,1916,9797,2216,23,-0.309553714,0.46423852,0.78346956,-0.24770808,0.90454016,4104,7587,3571,4008,8251,27521,good
983,26,male,2,own,little,little,8229,36,car,1013,635,761,2124,4533,5879,468,0.014823877,0.722737752,0.27706925,0.000192998,0.402234728,6528,3355,3670,2156,8985,24694,bad
984,30,male,1,own,little,NA,2028,24,furniture/equipment,2420,1440,840,2001,6701,6266,475,0.748445049,0.656729485,0.94088017,-0.597609654,0.653562779,4638,4731,1086,4007,8623,23085,good
985,25,female,2,rent,little,little,1433,15,furniture/equipment,4094,1447,2540,1053,9134,914,21,-0.012906839,0.708765655,0.124345841,0.166888503,0.934216806,3242,2785,2775,6445,10296,25543,good
986,33,male,2,own,little,rich,6289,42,business,1909,698,2044,1715,6366,445,96,0.404517532,0.008363682,0.875133619,0.1165027,0.965852649,5640,1192,2681,5608,2450,17571,good
987,64,female,2,own,moderate,NA,1409,13,radio/TV,3690,1092,1266,2472,8520,8654,21,0.985633678,0.2176674,0.97094025,-0.188607649,0.558063136,3637,6764,2243,1655,1656,15955,good
988,29,male,3,free,little,little,6579,24,car,4991,1014,1847,1432,9284,2543,406,-0.73702176,0.661684288,0.177153523,0.161162188,0.507542325,9871,3238,1777,2484,7155,24525,good
989,48,male,1,own,little,moderate,1743,24,radio/TV,2055,350,541,2303,5249,7883,34,-0.450536949,0.483989368,0.722066064,-0.206055432,0.350824884,2376,1970,3452,5576,2127,15501,good
990,37,male,1,own,NA,NA,3565,12,education,1304,623,1714,1408,5049,1084,310,-0.210847849,0.005313476,0.040285519,0.954401006,0.962984686,7273,2558,1816,6613,7240,25500,good
991,34,male,1,own,moderate,NA,1569,15,radio/TV,1779,1088,1855,1979,6701,7890,252,-0.156343643,0.804494642,0.405422825,-0.209917468,0.228532874,7368,6109,4698,4313,10051,32539,good
992,23,male,1,rent,NA,little,1936,18,radio/TV,4077,440,2275,1350,8142,9931,131,-0.177957849,0.772809573,0.516283299,-0.289092872,0.621846618,3007,3938,1401,2679,13418,24443,good
993,30,male,3,own,little,little,3959,36,furniture/equipment,3401,769,2247,1523,7940,927,156,0.815222005,0.548419163,0.580645226,-0.129064389,0.354295241,7645,4932,1712,1012,6209,21510,good
994,50,male,2,own,NA,NA,2390,12,car,1887,1086,2112,1646,6731,3631,64,0.428065289,0.066463326,0.935937248,-0.002400574,0.351107461,7572,1329,3500,5165,2605,20171,good
995,31,female,1,own,little,NA,1736,12,furniture/equipment,3261,1657,1100,1360,7378,7247,247,0.215810428,0.76651505,0.672250687,-0.438765737,0.464471729,6650,1368,1182,6676,14102,29978,good
996,40,male,3,own,little,little,3857,30,car,3179,1263,1397,798,6637,4551,365,-0.381254564,0.583713588,0.481277951,-0.064991539,0.998913642,2558,7229,4015,6727,1808,22337,good
997,38,male,2,own,little,NA,804,12,radio/TV,2606,1307,2496,1287,7696,3976,182,0.647580768,0.781959977,0.809675036,-0.591635013,0.149469676,2780,3729,2302,5056,3213,17080,good
998,23,male,2,free,little,little,1845,45,radio/TV,4723,672,1725,981,8101,6059,401,0.910121023,0.751746992,0.950532821,-0.702279813,0.620687636,7622,2360,3777,2603,9266,25628,bad
999,27,male,2,own,moderate,moderate,4576,45,car,3268,1887,1280,1102,7537,226,230,0.642396565,0.803002072,0.022066149,0.174931779,0.174314942,2764,4869,1809,2983,4806,17231,good
